(주)제이엠디지텍,부평구,(주)제이엠디지텍,"설립일                            2010년 06월 28일                                (업력 12년)대표자명김용언업종기타 가정용 전기기기 제조업재무정보매출액 12억원▲영업이익 5000만원▲(2020년 기준)전체평균연봉4000만원▲                                                            (2020년 기준)전체기업주소인천 부평구 부평대로 293, 715호,716호,717호","14억 3,917만원",8명
(주)해적아일랜드,부평구,(주)해적아일랜드,"설립일                            2018년 04월 05일                                (업력 4년)대표자명주영현업종모바일 게임 소프트웨어 개발 및 공급업평균연봉2500만원▲                                                        전체기업주소인천 부평구 부평대로 293, 9층 903호",2명,중소기업
㈜복온궁비만연구소,부평구,㈜복온궁비만연구소에 대한 검색결과 없음,㈜복온궁비만연구소에 대한 검색결과 없음,㈜복온궁비만연구소에 대한 검색결과 없음,㈜복온궁비만연구소에 대한 검색결과 없음
가람,부평구,(주)가람,설립일                            2012년 07월 09일                                (업력 10년)대표자명김정호업종건물용 기계ㆍ장비 설치 공사업재무정보매출액 25억원▲영업이익 6억원▲(2020년 기준)전체평균연봉4000만원▲                                                            (2020년 기준)전체기업주소울산 울주군 온산읍 처용산업로 51-26,"25억 8,842만원",13명
나온컴퍼니,부평구,나온 컴퍼니,설립일                            2018년 01월 01일                                (업력 4년)업종모조 귀금속 및 모조 장신용품 제조업기업주소경기 하남시 검단산로126번길 65,중소기업,업력 5년차
네오세스,부평구,(주)네오세스,"설립일                            2007년 01월 05일                                (업력 15년)대표자명하영호업종전기용 기계ㆍ장비 및 관련 기자재 도매업재무정보매출액 8억원▲영업이익 1000만원▲(2017년 기준)전체기업주소서울 구로구 경인로53길 15, 가동 4406호","8억 9,894만원",중소기업
니어투,부평구,니어투,"대표자명박세준업종그 외 기타 전자부품 제조업재무정보매출액 3억원▲영업이익 5000만원▲(2019년 기준)전체기업주소인천 부평구 부평대로 293, 713, 714호","3억 8,925만원",3명
디에스 컴퍼니,부평구,(주)대신저축은행,설립일                            2011년 08월 05일                                (업력 11년)대표자명박경제업종상호저축은행 및 기타 저축기관재무정보매출액 1000억원▲영업이익 300억원▲(2021년 기준)전체기업주소서울 중구 삼일대로 343,"1,439억 1,019만원",215명
라온비즈컴(주),부평구,라온비즈컴(주),"설립일                            2021년 04월 21일                                (업력 1년)대표자명유재원업종응용 소프트웨어 개발 및 공급업기업주소인천 부평구 부평대로 293, 12층 1215호",중소기업,업력 2년차
라온코리아,부평구,(주)라온코리아,"설립일                            2018년 03월 02일                                (업력 4년)대표자명문은업종그 외 기타 분류 안된 사업지원 서비스업재무정보매출액 170억원▲(2019년 기준)전체평균연봉3000만원▲                                                            (2019년 기준)전체기업주소대구 수성구 상화로 142, 3층",179억 835만원,중소기업
리치코,부평구,(주)리치코,"설립일                            2014년 12월 16일                                (업력 8년)대표자명윤영석업종냉각, 공기조화, 여과, 증류 및 가스발생기 제조업재무정보매출액 1000만원▲(2017년 기준)전체기업주소경북 포항시 남구 이동로7번길 14","1,378만원",중소기업
미래프로세스,부평구,(주)미래프로세스,"설립일                            1993년 03월 24일                                (업력 29년)대표자명함훈식업종건축물 일반 청소업재무정보매출액 9억원▲영업이익 1억원▲(2021년 기준)전체기업주소서울 강동구 천호대로 1182, 501호","9억 1,083만원",중소기업
보미테크,부평구,보미테크에 대한 검색결과 없음,보미테크에 대한 검색결과 없음,보미테크에 대한 검색결과 없음,보미테크에 대한 검색결과 없음
생생정보미디어,부평구,생생정보미디어에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,생생정보미디어에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,생생정보미디어에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,생생정보미디어에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.
수박(SOOBAK),부평구,수박,"대표자명손준업종패션, 섬유류 및 기타 전문 디자인업재무정보매출액 1억원▲(2019년 기준)전체기업주소인천 부평구 부평대로 293, 10층 1011호",1억 605만원,중소기업
신우이앤에스,부평구,(주)신우이앤에스,"설립일                            2012년 04월 03일                                (업력 10년)대표자명황춘기업종토공사업재무정보매출액 8억원▲영업이익 5000만원▲(2018년 기준)전체평균연봉3000만원▲                                                            (2018년 기준)전체기업주소경남 창원시 의창구 용동로 45, F동 301호","8억 7,766만원",7명
씨앤피테크,부평구,(주)씨앤피테크,설립일                            2013년 12월 13일                                (업력 9년)대표자명이창진업종그 외 기타 특수목적용 기계 제조업재무정보매출액 30억원▲영업이익 5000만원▲(2021년 기준)전체평균연봉4000만원▲                                                            (2021년 기준)전체기업주소경기 화성시 우정읍 쌍봉로 382-12,"31억 5,110만원",5명
에스와이테크,부평구,(주)에스와이테크,설립일                            1997년 09월 24일                                (업력 25년)대표자명김중환업종구조용 금속 판제품 및 공작물 제조업재무정보매출액 400억원▲영업이익 1억원▲(2021년 기준)전체평균연봉4500만원▲                                                            (2021년 기준)전체기업주소충북 제천시 바이오밸리3로 36,"419억 2,171만원",55명
에스지메탈,부평구,(주)에스지오일레스메탈,"설립일                            2008년 06월 17일                                (업력 14년)대표자명최원호업종기타 비철금속 압연, 압출 및 연신 제품 제조업재무정보매출액 50억원▲영업이익 1억원▲(2020년 기준)전체평균연봉5000만원▲                                                            (2020년 기준)전체기업주소인천 남동구 남동서로113번길 28-10, 3동","58억 7,310만원",6명
에이엑스글로벌,부평구,에이엑스글로벌에 대한 검색결과 없음,에이엑스글로벌에 대한 검색결과 없음,에이엑스글로벌에 대한 검색결과 없음,에이엑스글로벌에 대한 검색결과 없음
에이엠코퍼레이션,부평구,(주)에이엠코퍼레이션,"설립일                            2018년 10월 02일                                (업력 4년)대표자명이승진업종커피 가공업재무정보매출액 8억원▲영업이익 593.2만원▲(2020년 기준)전체기업주소경기 부천시 소사로794번길 27, 1층","8억 3,858만원",중소기업
에이치앤아이컨설팅대부,부평구,에이치앤아이컨설팅대부에 대한 검색결과 없음,에이치앤아이컨설팅대부에 대한 검색결과 없음,에이치앤아이컨설팅대부에 대한 검색결과 없음,에이치앤아이컨설팅대부에 대한 검색결과 없음
엠제이미디어,부평구,(주)엠제이미디어,"설립일                            2005년 04월 07일                                (업력 17년)대표자명김용찬업종시각 디자인업재무정보매출액 6억원▲영업이익 5000만원▲(2014년 기준)전체평균연봉3500만원▲                                                            (2014년 기준)전체기업주소경기 안양시 동안구 벌말로 123, 709호","6억 3,066만원",3명
우리테크노,부평구,(주)우리테크노,"설립일                            2021년 01월 11일                                (업력 1년)대표자명김성현업종용기 세척, 포장 및 충전기 제조업기업주소인천 부평구 부평대로 293, B동 113호",중소기업,업력 2년차
인선기획,부평구,인선기획에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,인선기획에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,인선기획에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,인선기획에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.
인우전기(주),부평구,인우전기(주),"설립일                            1998년 09월 29일                                (업력 24년)대표자명서재모업종일반전기 공사업재무정보매출액 15억원▲(2021년 기준)전체평균연봉4000만원▲                                                            (2021년 기준)전체기업주소인천 부평구 부평대로 293, 1106,1107호",19억 886만원,9명
제이에이치씨엔씨,부평구,(주)진현메탈,설립일                            2012년 08월 23일                                (업력 10년)대표자명박채문업종육상 금속 골조 구조재 제조업재무정보매출액 25억원▲영업이익 1억원▲(2019년 기준)전체평균연봉4000만원▲                                                            (2019년 기준)전체기업주소경기 남양주시 진건읍 양진로 362-37,"27억 1,565만원",9명
제피에스볼링,부평구,제피에스볼링에 대한 검색결과 없음,제피에스볼링에 대한 검색결과 없음,제피에스볼링에 대한 검색결과 없음,제피에스볼링에 대한 검색결과 없음
주식회사 유림전력,부평구,주식회사 유림전력에 대한 검색결과 없음,주식회사 유림전력에 대한 검색결과 없음,주식회사 유림전력에 대한 검색결과 없음,주식회사 유림전력에 대한 검색결과 없음
주식회사 조은카드포스,부평구,주식회사 조은카드포스에 대한 검색결과 없음,주식회사 조은카드포스에 대한 검색결과 없음,주식회사 조은카드포스에 대한 검색결과 없음,주식회사 조은카드포스에 대한 검색결과 없음
주원시스템,부평구,(주)주원시스템,"설립일                            2018년 01월 24일                                (업력 4년)대표자명라승복업종일반 통신 공사업재무정보매출액 35억원▲영업이익 2500만원▲(2021년 기준)전체평균연봉3000만원▲                                                            (2021년 기준)전체기업주소서울 강북구 삼각산로 149, 지층","39억 9,933만원",8명
체크윈,부평구,체크윈,"대표자명이영옥업종물질 검사, 측정 및 분석기구 제조업재무정보매출액 7억원▲영업이익 5000만원▲(2014년 기준)전체기업주소인천 계양구 안남로458번길 11-1",7억 207만원,중소기업
케이소프트,부평구,(주)케이소프트,설립일                            2007년 06월 01일                                (업력 15년)대표자명이원재업종응용 소프트웨어 개발 및 공급업재무정보매출액 3억원▲영업이익 111.5만원▲(2021년 기준)전체평균연봉3500만원▲                                                            (2021년 기준)전체기업주소대구 남구 명덕로 104,"3억 4,127만원",5명
케이제이테크,부평구,(주)케이제이테크,"설립일                            2012년 04월 24일                                (업력 10년)대표자명김명기업종유선 통신장비 제조업재무정보매출액 40억원▲영업이익 1억원▲(2021년 기준)전체평균연봉4000만원▲                                                            (2021년 기준)전체기업주소경기 안양시 만안구 덕천로 45, 703호","40억 9,518만원",11명
코어테크,부평구,(주)코어테크,"설립일                            2014년 06월 05일                                (업력 8년)대표자명이창규업종방사선 장치 제조업재무정보매출액 3억원▲영업이익 1억원▲(2019년 기준)전체기업주소경기 성남시 중원구 갈마치로 215, A동 908호","3억 9,868만원",중소기업
티에이컴퍼니,부평구,(주)티에이컴퍼니,"설립일                            2016년 03월 15일                                (업력 6년)대표자명이승주업종공연 기획업재무정보매출액 40억원▲영업이익 2억원▲(2019년 기준)전체평균연봉3000만원▲                                                            (2019년 기준)전체기업주소경기 용인시 기흥구 강남로 8, 9층 905-17호","43억 2,928만원",7명
피테크,부평구,(주)피테크,설립일                            2017년 03월 21일                                (업력 5년)대표자명최요성업종그 외 기타 의료용 기기 제조업재무정보매출액 1억원▲(2021년 기준)전체평균연봉5000만원▲                                                            (2021년 기준)전체기업주소경기 평택시 포승읍 원도곡길 35,"1억 7,517만원",2명
픽고,부평구,픽고,설립일                            2019년 07월 02일                                (업력 3년)대표자명고낙균업종방송사·케이블기업주소인천 부평구 부평대로 293 부평테크시티 912호,4명,중소기업
(주)대신도장설비,달서구,(주)대신도장설비,"설립일                            2012년 01월 06일                                (업력 10년)대표자명황윤희업종금속 열처리, 도금 및 기타 금속가공업재무정보매출액 20억원▲(2018년 기준)전체평균연봉3500만원▲                                                            (2018년 기준)전체기업주소대구 달서구 성서공단남로 37, 301호","20억 7,781만원",5명
(주)얌포코리아,달서구,(주)얌포코리아에 대한 검색결과 없음,(주)얌포코리아에 대한 검색결과 없음,(주)얌포코리아에 대한 검색결과 없음,(주)얌포코리아에 대한 검색결과 없음
K.J CORPORATION,달서구,K.J CORPORATION에 대한 검색결과 없음,K.J CORPORATION에 대한 검색결과 없음,K.J CORPORATION에 대한 검색결과 없음,K.J CORPORATION에 대한 검색결과 없음
가시스(GASYS),달서구,가시스(GASYS)에 대한 검색결과 없음,가시스(GASYS)에 대한 검색결과 없음,가시스(GASYS)에 대한 검색결과 없음,가시스(GASYS)에 대한 검색결과 없음
가온테크,달서구,(주)가온테크,설립일                            2011년 10월 10일                                (업력 11년)대표자명송길섭업종공기 조화장치 제조업재무정보매출액 50억원▲영업이익 3억원▲(2021년 기준)전체평균연봉3500만원▲                                                            (2021년 기준)전체기업주소경기 김포시 양촌읍 황금로127번길 135,"59억 2,086만원",24명
넥스프릴,달서구,(주)넥스프릴,"설립일                            2010년 10월 11일                                (업력 12년)대표자명이승재업종인쇄회로기판용 적층판 제조업평균연봉4500만원▲                                                        전체기업주소경기 안산시 단원구 성곡로 176, 가동 523호",4명,중소기업
대동텍스토피아,달서구,대동텍스토피아에 대한 검색결과 없음,대동텍스토피아에 대한 검색결과 없음,대동텍스토피아에 대한 검색결과 없음,대동텍스토피아에 대한 검색결과 없음
대범,달서구,(주)대범,"설립일                            2021년 05월 04일                                (업력 1년)대표자명한승완업종그 외 기타 정보 서비스업기업주소부산 동구 자유평화로 32, 6층",중소기업,업력 2년차
대우정밀,달서구,(주)대우정밀,설립일                            2012년 09월 06일                                (업력 10년)대표자명변대우업종그 외 자동차용 신품 부품 제조업재무정보매출액 70억원▲영업이익 4억원▲(2020년 기준)전체평균연봉3500만원▲                                                            (2020년 기준)전체기업주소경기 화성시 정남면 관항길 277-40,"79억 4,891만원",36명
동원에프에이,달서구,(주)동원에프에이,"설립일                            2019년 03월 20일                                (업력 3년)대표자명유원석업종산업처리공정 제어장비 제조업기업주소경기 수원시 권선구 권선로 308-18, 201동 1층 12호",중소기업,업력 4년차
라임텍,달서구,(주)라임텍,"설립일                            2019년 11월 05일                                (업력 3년)대표자명고광일업종주형 및 금형 제조업재무정보매출액 2억원▲영업이익 1000만원▲(2019년 기준)전체평균연봉3500만원▲                                                            (2019년 기준)전체기업주소경기 김포시 하성면 월하로589번길 33, 가동","2억 7,264만원",중소기업
보성기전,달서구,(주)보성기전,설립일                            2011년 04월 27일                                (업력 11년)대표자명김보섭업종금속 절삭기계 제조업재무정보매출액 15억원▲영업이익 2억원▲(2019년 기준)전체평균연봉5000만원▲                                                            (2019년 기준)전체기업주소경북 구미시 수출대로9길 73,"17억 8,419만원",6명
비엔스틸,달서구,(주)비엔스틸,"설립일                            2020년 03월 03일                                (업력 2년)대표자명김범식업종1차 금속제품 도매업기업주소경기 수원시 장안구 만석로68번길 10, 상가동 1층 106호",중소기업,업력 3년차
삼원F.A,달서구,삼원F.A에 대한 검색결과 없음,삼원F.A에 대한 검색결과 없음,삼원F.A에 대한 검색결과 없음,삼원F.A에 대한 검색결과 없음
세한메텍,달서구,세한메텍에 대한 검색결과 없음,세한메텍에 대한 검색결과 없음,세한메텍에 대한 검색결과 없음,세한메텍에 대한 검색결과 없음
스마트솔루션,달서구,(주)스마트솔루션,"설립일                            2013년 08월 20일                                (업력 9년)대표자명김형수업종통신ㆍ방송장비 및 부품 도매업재무정보매출액 60억원▲(2020년 기준)전체평균연봉3000만원▲                                                            (2020년 기준)전체기업주소서울 강서구 마곡동로4길 15, 301호, 401호",69억 569만원,50명
스펙터,달서구,(주)스펙터,설립일                            2020년 05월 22일                                (업력 2년)대표자명윤경욱업종데이터베이스 및 온라인정보 제공업,중소기업,업력 3년차
신성기전,달서구,(주)신성기전,대표자명김애근업종전자저항기 제조업평균연봉5500만원▲                                                        전체기업주소경기 김포시 양촌읍 황금로258번길 41,12명,중소기업
씨앤테크(주),달서구,(주)씨앤테크,"설립일                            2012년 06월 25일                                (업력 10년)대표자명김기덕업종유선 통신장비 제조업재무정보매출액 25억원▲(2021년 기준)전체평균연봉4000만원▲                                                            (2021년 기준)전체기업주소대전 유성구 테크노4로 17, B동 214호,215호","26억 3,852만원",36명
윤슬,달서구,윤슬(주),설립일                            2012년 02월 07일                                (업력 10년)대표자명신상교업종기타 광학기기 제조업재무정보매출액 25억원▲영업이익 5000만원▲(2021년 기준)전체평균연봉3500만원▲                                                            (2021년 기준)전체기업주소대전 대덕구 대화로32번길 80,"26억 7,976만원",17명
윤테크,달서구,(주)윤테크,"설립일                            2014년 04월 29일                                (업력 8년)대표자명윤민근업종물질성분 검사 및 분석업재무정보매출액 25억원▲영업이익 1억원▲(2021년 기준)전체평균연봉4000만원▲                                                            (2021년 기준)전체기업주소전남 순천시 해룡면 해룡산단6로 100, 2층","29억 3,975만원",2명
재경산업,달서구,(주)재경산업,설립일                            2019년 06월 27일                                (업력 3년)대표자명배재호업종그 외 자동차용 신품 부품 제조업재무정보매출액 50억원▲영업이익 4억원▲(2021년 기준)전체평균연봉3500만원▲                                                            (2021년 기준)전체기업주소울산 울주군 온양읍 내광리지더블유일반산업단지11블록4로트 제나동호,"51억 7,992만원",15명
제일에스컬레이터콘트롤(주),달서구,제일에스컬레이터콘트롤(주),"설립일                            2019년 07월 16일                                (업력 3년)대표자명김진인업종배전반 및 전기 자동제어반 제조업기업주소대구 달서구 성서공단남로 37, 407호",중소기업,업력 4년차
지팩토리,달서구,(주)지팩토리,"설립일                            2016년 04월 05일                                (업력 6년)대표자명백수민업종기타 교육지원 서비스업재무정보매출액 1억원▲영업이익 467.5만원▲(2016년 기준)전체기업주소서울 강서구 화곡로13길 107, 115동 802호","1억 3,269만원",중소기업
진성테크,달서구,(주)진성테크,대표자명노희인업종기타 건축용 플라스틱 조립제품 제조업재무정보매출액 350억원▲영업이익 25억원▲(2021년 기준)전체평균연봉3500만원▲                                                            (2021년 기준)전체기업주소경기 김포시 통진읍 율마로256번길 70-3,"366억 5,293만원",78명
파트너테크,달서구,(유)글로벌이노테크파트너,"설립일                            2018년 10월 16일                                (업력 4년)대표자명서상혁업종기타 전문 서비스업재무정보매출액 2500만원▲(2021년 기준)전체기업주소서울 강남구 논현로 64, 6층","4,546만원",중소기업
(주)강림조경건설,창원시,(주)강림조경건설,설립일                            2022년 01월 14일                        대표자명김명효업종조경 건설업기업주소경남 창원시 의창구 동읍 덕산길 76-10,중소기업,업력 1년차
(주)다올산전,창원시,다올산전(주),설립일                            2008년 01월 21일                                (업력 14년)대표자명김정애업종내부 통신배선 공사업재무정보매출액 20억원▲영업이익 1억원▲(2019년 기준)전체평균연봉2500만원▲                                                            (2019년 기준)전체기업주소울산 남구 번영로 48-1,"20억 1,635만원",11명
(주)동신지티아이,창원시,(주)동신지티아이,"설립일                            2016년 12월 22일                                (업력 6년)대표자명임형택업종측량업재무정보매출액 12억원▲영업이익 1억원▲(2020년 기준)전체평균연봉3000만원▲                                                            (2020년 기준)전체기업주소경남 창원시 의창구 차룡로48번길 44, 1214호","13억 2,957만원",중소기업
(주)루미온,창원시,(주)루미온,"설립일                            2018년 04월 23일                                (업력 4년)대표자명이은애업종화장품 제조업기업주소경기 양주시 광적면 가래비9길 12-13, A동 404호",중소기업,업력 5년차
(주)세연컴퍼니,창원시,(주)세연컴퍼니,"설립일                            2020년 05월 08일                                (업력 2년)대표자명김세연업종데이터베이스 및 온라인정보 제공업기업주소충북 충주시 대가미12길 11, 203-02호",중소기업,업력 3년차
(주)에버라이트옵토일렉트로닉스코리아,창원시,(주)에버라이트옵토일렉트로닉스코리아,"설립일                            2008년 02월 11일                                (업력 14년)대표자명로버트여업종전구, 램프 및 조명장치 도매업재무정보매출액 25억원▲영업이익 7억원▲(2020년 기준)전체평균연봉5500만원▲                                                            (2020년 기준)전체기업주소서울 송파구 충민로 52, S동 706-1호","29억 7,542만원",15명
(주)웨스코스마트,창원시,(주)웨스코스마트에 대한 검색결과 없음,(주)웨스코스마트에 대한 검색결과 없음,(주)웨스코스마트에 대한 검색결과 없음,(주)웨스코스마트에 대한 검색결과 없음
(주)위버맨시,창원시,(주)위버맨시,"설립일                            2015년 10월 23일                                (업력 7년)대표자명남병훈업종컴퓨터시스템 통합 자문 및 구축 서비스업재무정보매출액 70억원▲영업이익 1억원▲(2021년 기준)전체평균연봉4000만원▲                                                            (2021년 기준)전체기업주소서울 영등포구 여의나루로 67, 601호","75억 4,234만원",14명
(주)유아이테크,창원시,(주)유아이테크,설립일                            2014년 06월 30일                                (업력 8년)대표자명박세환/김현국업종차체 및 특장차 제조업재무정보매출액 35억원▲(2021년 기준)전체평균연봉4000만원▲                                                            (2021년 기준)전체기업주소경기 화성시 팔탄면 3.1만세로 612-23,"35억 3,551만원",10명
(주)이지지오,창원시,(주)이지지오,설립일                            2008년 07월 24일                                (업력 14년)대표자명김정수업종시스템 소프트웨어 개발 및 공급업재무정보매출액 15억원▲영업이익 1억원▲(2020년 기준)전체평균연봉3000만원▲                                                            (2020년 기준)전체기업주소부산 사상구 모덕로95번길 108,"18억 3,444만원",23명
(주)태경이엔지,창원시,(주)태경이엔지,"설립일                            2011년 04월 25일                                (업력 11년)대표자명강태규업종건물용 기계ㆍ장비 설치 공사업재무정보매출액 50억원▲영업이익 1억원▲(2020년 기준)전체평균연봉4000만원▲                                                            (2020년 기준)전체기업주소경남 창원시 의창구 차룡로48번길 44, F동 16층 1614호","56억 1,230만원",6명
휴맥,"경남 창원시 의창구 차룡로48번길 44, F동 1011호",정보없음,정보없음,정보없음,직원 6명
OPEN TS,창원시,OPEN TS에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,OPEN TS에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,OPEN TS에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,OPEN TS에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.
speed OA system,창원시,speed OA system,"대표자명김정아/심동욱업종사무용 가구 및 기기 도매업재무정보매출액 3억원▲영업이익 5000만원▲(2016년 기준)전체기업주소경남 창원시 성산구 반송로 18, 1층","3억 8,074만원",1명
경남디자인플랫폼(주),창원시,경남디자인플랫폼(주),"설립일                            2014년 12월 31일                                (업력 8년)대표자명윤병률업종시각 디자인업평균연봉3000만원▲                                                        전체기업주소경남 창원시 마산회원구 무역로 27, 1층",중소기업,업력 9년차
나우온,창원시,(주)나우온,"설립일                            2019년 03월 29일                                (업력 3년)대표자명이형호업종그 외 기타 전자부품 제조업기업주소인천 남동구 앵고개로697번길 70, 2동 201호",중소기업,업력 4년차
남흥전기,창원시,(주)진승전력,설립일                            2005년 08월 02일                                (업력 17년)대표자명이정혜업종내부 전기배선 공사업평균연봉4500만원▲                                                        전체기업주소경기 파주시 황골로 87,중소기업,업력 18년차
