(주)지오솔루션,남동구,지오솔루션(주),"설립일                            2014년 01월 23일                                (업력 8년)대표자명조성철업종건물 및 토목 엔지니어링 서비스업재무정보매출액 9억원▲(2020년 기준)전체평균연봉3000만원▲                                                            (2020년 기준)전체기업주소전남 목포시 지적로42번길 43, 3층","9억 3,329만원",6명
(주)체리팩토리,남동구,(주)체리팩토리,"설립일                            2021년 04월 16일                                (업력 1년)대표자명조난희업종디스플레이 제조용 기계 제조업기업주소인천 남동구 능허대로 583, 517호,518호",중소기업,업력 2년차
(주)티이에스,남동구,(주)티이에스,"설립일                            2009년 03월 17일                                (업력 13년)대표자명이봉주업종직원훈련기관재무정보매출액 15억원▲영업이익 2억원▲(2020년 기준)전체평균연봉2500만원▲                                                            (2020년 기준)전체기업주소서울 강남구 테헤란로37길 15, 402호","16억 1,185만원",29명
(주)포원이엔지,남동구,(주)포원이엔지,"설립일                            2020년 08월 19일                                (업력 2년)대표자명장승석업종산업처리공정 제어장비 제조업재무정보매출액 20억원▲영업이익 4억원▲(2021년 기준)전체기업주소인천 남동구 능허대로 583, 5층 507호","20억 3,360만원",중소기업
(주)프로윈테크,남동구,(주)프로윈테크,"설립일                            2017년 09월 13일                                (업력 5년)대표자명김지현업종그 외 기타 특수목적용 기계 제조업재무정보매출액 12억원▲영업이익 5000만원▲(2021년 기준)전체기업주소인천 남동구 능허대로 583, 709호","13억 7,855만원",중소기업
(주)플린트코리아,남동구,(주)플린트코리아,"설립일                            2019년 02월 27일                                (업력 3년)대표자명김효성업종화장품 및 화장용품 도매업평균연봉3500만원▲                                                        전체기업주소인천 남동구 능허대로 583, 718호",중소기업,업력 4년차
(주)한신엔지니어링,남동구,(주)한신엔지니어링,"설립일                            1995년 05월 03일                                (업력 27년)대표자명김창윤업종측량업재무정보매출액 50억원▲영업이익 4억원▲(2020년 기준)전체평균연봉4000만원▲                                                            (2020년 기준)전체기업주소울산 울주군 삼남읍 향교로 164, 상가 202호","52억 3,744만원",63명
(주)혜민,남동구,(주)혜민,설립일                            2000년 04월 10일                                (업력 22년)대표자명정진흥업종슈퍼마켓재무정보매출액 120억원▲영업이익 9억원▲(2021년 기준)전체평균연봉2500만원▲                                                            (2021년 기준)전체기업주소충북 영동군 영동읍 구교로 27,"122억 1,059만원",20명
(주)홍산시스텍,남동구,(주)홍산시스텍,"설립일                            2016년 07월 04일                                (업력 6년)대표자명김진천업종기타 반도체소자 제조업재무정보매출액 4억원▲(2021년 기준)전체기업주소인천 남동구 능허대로 583, 제7층 제721호,제722호","4억 9,132만원",3명
Y.K전자,남동구,Y.K전자에 대한 검색결과 없음,Y.K전자에 대한 검색결과 없음,Y.K전자에 대한 검색결과 없음,Y.K전자에 대한 검색결과 없음
YJ Tech,남동구,YJ TECH,대표자명최삼두업종기타 자동차 신품 부품 및 내장품 판매업재무정보매출액 6억원▲영업이익 7500만원▲(2018년 기준)전체기업주소경기 화성시 기안길 17-10,"6억 8,870만원",중소기업
광산테크(주),"인천 남동구 능허대로 583, 521호,522호",정보없음,중소기업,"4억 6,890만원",5명
광산테크(주),"인천 남동구 능허대로 583, 521호,522호",정보없음,중소기업,"4억 6,890만원",5명
대림테크,남동구,대림테크(주),설립일                            2014년 01월 06일                                (업력 8년)대표자명유판열업종그 외 자동차용 신품 부품 제조업재무정보매출액 60억원▲영업이익 12억원▲(2020년 기준)전체평균연봉4500만원▲                                                            (2020년 기준)전체기업주소충남 아산시 둔포면 이화서길 73-21,"64억 3,611만원",12명
동진커머스(Dongjin Commerce),남동구,동진커머스(Dongjin Commerce)에 대한 검색결과 없음,동진커머스(Dongjin Commerce)에 대한 검색결과 없음,동진커머스(Dongjin Commerce)에 대한 검색결과 없음,동진커머스(Dongjin Commerce)에 대한 검색결과 없음
메탈엔지니어링,남동구,메탈엔지니어링(주),"설립일                            1995년 11월 15일                                (업력 27년)대표자명강춘희업종그 외 기타 특수목적용 기계 제조업재무정보매출액 10억원▲영업이익 7500만원▲(2020년 기준)전체평균연봉5000만원▲                                                            (2020년 기준)전체기업주소경기 광명시 새빛공원로 67, B동 4층 402호","11억 3,582만원",6명
세창엔지니어링,남동구,(주)세창엔지니어링,"설립일                            2015년 09월 15일                                (업력 7년)대표자명박시영/김순덕업종일반전기 공사업평균연봉3500만원▲                                                        전체기업주소전남 순천시 기적의도서관1길 86, 4층",15명,중소기업
신화테크,남동구,(주)신화테크,"대표자명양병일업종그 외 기타 전자부품 제조업재무정보매출액 50억원▲영업이익 3억원▲(2021년 기준)전체평균연봉3500만원▲                                                            (2021년 기준)전체기업주소경기 군포시 공단로 284, 5층 505호","52억 5,651만원",20명
아주정공,남동구,(주)아주정공,"설립일                            2017년 12월 27일                                (업력 5년)대표자명조해덕업종그 외 기타 일반목적용 기계 제조업재무정보매출액 12억원▲영업이익 2500만원▲(2020년 기준)전체평균연봉3500만원▲                                                            (2020년 기준)전체기업주소경기 화성시 정남면 용수길 23, (19-10(3동))",14억 560만원,11명
에스알피,남동구,(주)에스알피,"설립일                            2010년 12월 15일                                (업력 12년)대표자명양혜경업종경비 및 경호 서비스업재무정보매출액 120억원▲영업이익 2500만원▲(2021년 기준)전체평균연봉2500만원▲                                                            (2021년 기준)전체기업주소경기 안산시 단원구 광덕서로 68, 비 101호","121억 8,962만원",394명
에이앤비,남동구,(주)에이앤비,대표자명윤현진업종그 외 기타 전자부품 제조업재무정보매출액 40억원▲영업이익 3억원▲(2021년 기준)전체평균연봉3500만원▲                                                            (2021년 기준)전체기업주소인천 부평구 평천로199번길 16,"43억 9,719만원",12명
에이치이알,남동구,(주)에이치이알,"설립일                            2014년 10월 16일                                (업력 8년)대표자명허정현업종전자상거래 소매업기업주소경기 성남시 분당구 성남대로331번길 9-14, 2층",중소기업,업력 9년차
유니트파워(주),남동구,(주)유니트파워,"설립일                            2011년 06월 23일                                (업력 11년)대표자명오영권업종일반용 전기 조명장치 제조업재무정보매출액 12억원▲영업이익 701.6만원▲(2019년 기준)전체평균연봉3500만원▲                                                            (2019년 기준)전체기업주소인천 남동구 능허대로 583, 405호","12억 2,400만원",10명
휴퍼,남동구,(주)휴퍼스트,설립일                            2014년 08월 04일                                (업력 8년)대표자명권영철업종주거용 건물 개발 및 공급업기업주소경남 창원시 진해구 제덕로 145,중소기업,업력 9년차
에스엘(SL)전자,남동구,(주)에스엘전자,설립일                            1998년 03월 25일                                (업력 24년)대표자명김명자업종절연 코드세트 및 기타 도체 제조업재무정보매출액 1500억원▲영업이익 80억원▲(2021년 기준)전체평균연봉3500만원▲                                                            (2021년 기준)전체기업주소경남 창원시 마산회원구 내서읍 중리공단로5길 50,"1,859억 6,575만원",419명
(주)연미산업 남동지점,남동구,(주)연미산업 남동지점에 대한 검색결과 없음,(주)연미산업 남동지점에 대한 검색결과 없음,(주)연미산업 남동지점에 대한 검색결과 없음,(주)연미산업 남동지점에 대한 검색결과 없음
윤테크놀로지,남동구,(주)윤테크놀로지,설립일                            2015년 01월 26일                                (업력 7년)대표자명박지윤업종배전반 및 전기 자동제어반 제조업평균연봉3500만원▲                                                        전체기업주소경기 용인시 처인구 모현읍 새래로 157-1,중소기업,업력 8년차
주식회사 도아텍,남동구,주식회사 도아텍에 대한 검색결과 없음,주식회사 도아텍에 대한 검색결과 없음,주식회사 도아텍에 대한 검색결과 없음,주식회사 도아텍에 대한 검색결과 없음
티엔에프에이(TNFA),남동구,티엔에프에이(TNFA)에 대한 검색결과 없음,티엔에프에이(TNFA)에 대한 검색결과 없음,티엔에프에이(TNFA)에 대한 검색결과 없음,티엔에프에이(TNFA)에 대한 검색결과 없음
건강홈케어,남동구,이마이테크놀로지 코리아 주식회사,"설립일                            2019년 06월 17일                                (업력 3년)대표자명싱린린 (XINGLINLIN)업종화장품·뷰티기업주소서울 종로구 세종대로23길 47 601 브이에이 - 17호 (당주동, 미도파 광화문 빌딩)",5명,기타
삼정엘리베이터(주),남동구,삼정엘리베이터(주),설립일                            1997년 06월 30일                                (업력 25년)대표자명최강진업종승강기 제조업재무정보매출액 150억원▲영업이익 8억원▲(2021년 기준)전체평균연봉4000만원▲                                                            (2021년 기준)전체기업주소서울 양천구 목동서로 301-5,"155억 6,445만원",67명
케이.씨.ENG,남동구,(주)위딧,"설립일                            2017년 07월 26일                                (업력 5년)대표자명권귀태업종응용 소프트웨어 개발 및 공급업재무정보매출액 20억원▲(2021년 기준)전체평균연봉3000만원▲                                                            (2021년 기준)전체기업주소울산 남구 테크노산업로55번길 10, 209호","21억 1,880만원",21명
우진기계산업,남동구,(주)우진산업기계,설립일                            2001년 03월 26일                                (업력 21년)대표자명김동희업종주형 및 금형 제조업재무정보매출액 4억원▲영업이익 2500만원▲(2021년 기준)전체기업주소경기 화성시 팔탄면 노하길 497-10,"4억 7,665만원",4명
(주)멋진여성,남동구,(주)멋진여성,"설립일                            2019년 11월 14일                                (업력 3년)대표자명허혜숙업종설치용 및 위생용 플라스틱제품 제조업재무정보매출액 2억원▲(2021년 기준)전체평균연봉3000만원▲                                                            (2021년 기준)전체기업주소인천 남동구 능허대로 583, 4층 418호","2억 4,963만원",5명
케이아이정보기술 주식회사,남동구,케이아이정보기술 주식회사에 대한 검색결과 없음,케이아이정보기술 주식회사에 대한 검색결과 없음,케이아이정보기술 주식회사에 대한 검색결과 없음,케이아이정보기술 주식회사에 대한 검색결과 없음
인텔리(INTELLI),남동구,인텔리(INTELLI)에 대한 검색결과 없음,인텔리(INTELLI)에 대한 검색결과 없음,인텔리(INTELLI)에 대한 검색결과 없음,인텔리(INTELLI)에 대한 검색결과 없음
에스와이지(SYG),남동구,에스와이지인터내셔널,"대표자명고승엽업종전자상거래 소매 중개업재무정보매출액 3억원▲영업이익 1000만원▲(2020년 기준)전체기업주소경기 구리시 갈매순환로 11, 501호","3억 3,803만원",중소기업
다나인더스,남동구,다나인더스에 대한 검색결과 없음,다나인더스에 대한 검색결과 없음,다나인더스에 대한 검색결과 없음,다나인더스에 대한 검색결과 없음
앤트웍스,남동구,(주)앤트웍스인터내셔널,설립일                            2018년 10월 19일                                (업력 4년)대표자명문병윤업종가전제품 및 부품 도매업기업주소경기도 고양시 덕양구 고양대로1954번길 10 (동산동),중소기업,업력 5년차
에스앤비 라이덱,남동구,에스앤비 라이덱에 대한 검색결과 없음,에스앤비 라이덱에 대한 검색결과 없음,에스앤비 라이덱에 대한 검색결과 없음,에스앤비 라이덱에 대한 검색결과 없음
FASTech(패스텍),남동구,FASTech(패스텍)에 대한 검색결과 없음,FASTech(패스텍)에 대한 검색결과 없음,FASTech(패스텍)에 대한 검색결과 없음,FASTech(패스텍)에 대한 검색결과 없음
JS테크,남동구,(주)제이에스테크,설립일                            2001년 08월 13일                                (업력 21년)대표자명한흥수/한상우업종그 외 자동차용 신품 부품 제조업재무정보매출액 400억원▲영업이익 683.3만원▲(2021년 기준)전체평균연봉3500만원▲                                                            (2021년 기준)전체기업주소충남 천안시 동남구 풍세면 송정안2길 29,"445억 3,732만원",90명
주식회사 바이오앤크린,남동구,(주)바이오앤크린,"설립일                            2021년 04월 14일                                (업력 1년)대표자명허일웅업종주방용 전기기기 제조업기업주소인천 남동구 능허대로 583, 8층 823호",1명,중소기업
(주)나노옵틱스,성남시,(주)나노옵틱스,"설립일                            2021년 03월 12일                                (업력 1년)대표자명노성원업종디스플레이 제조용 기계 제조업기업주소경기 김포시 태장로 765, 334호",중소기업,업력 2년차
(주)늘푸른비엠씨,성남시,(주)늘푸른비엠씨,"설립일                            2007년 12월 03일                                (업력 15년)대표자명정려성업종그 외 기타 분류 안된 전문, 과학 및 기술 서비스업재무정보매출액 10억원▲(2019년 기준)전체기업주소경기 성남시 중원구 사기막골로62번길 33, F동 931호","11억 8,907만원",중소기업
(주)리앤인터내셔널,성남시,(주)리앤인터내셔널,"설립일                            2017년 12월 13일                                (업력 5년)대표자명김선미업종남녀용 겉옷 및 셔츠 도매업재무정보매출액 20억원▲영업이익 1억원▲(2018년 기준)전체평균연봉5500만원▲                                                            (2018년 기준)전체기업주소경기 성남시 중원구 사기막골로62번길 33, F동 1047호","23억 6,081만원",3명
(주)메이버스,성남시,(주)메이버스,"설립일                            2020년 02월 17일                                (업력 2년)대표자명이종수업종기타 정보기술 및 컴퓨터운영 관련 서비스업기업주소서울 송파구 위례광장로 188, 326호",중소기업,업력 3년차
(주)밸리언트데이터,성남시,(주)밸리언트데이터,"설립일                            2021년 05월 06일                                (업력 1년)대표자명김종현업종시스템 소프트웨어 개발 및 공급업재무정보매출액 1억원▲영업이익 7500만원▲(2021년 기준)전체기업주소경기 성남시 중원구 사기막골로62번길 33, F동 6층 613호","1억 2,432만원",4명
(주)비앤씨코리아,성남시,(주)비앤씨코리아,"설립일                            2017년 02월 15일                                (업력 5년)대표자명박종갑업종의약품 도매업재무정보매출액 70억원▲영업이익 2500만원▲(2020년 기준)전체평균연봉4000만원▲                                                            (2020년 기준)전체기업주소경기 안양시 동안구 벌말로 66, B동 1215호","75억 7,898만원",12명
(주)성남유리샷시,성남시,(주)성남유리샷시,"설립일                            2017년 08월 04일                                (업력 5년)대표자명김옥숙업종안전유리 제조업기업주소경기 성남시 중원구 사기막골로62번길 33, 1층 제에프123호",중소기업,업력 6년차
(주)신성프론티어 제2공장,성남시,(주)신성프론티어 제2공장에 대한 검색결과 없음,(주)신성프론티어 제2공장에 대한 검색결과 없음,(주)신성프론티어 제2공장에 대한 검색결과 없음,(주)신성프론티어 제2공장에 대한 검색결과 없음
(주)아남피유디,성남시,(주)아남피유디,"설립일                            2017년 11월 14일                                (업력 5년)대표자명박남규업종합성수지 및 기타 플라스틱 물질 제조업기업주소경기도 용인시 처인구 경안천로8번길 26, 301호 (마평동)",중소기업,업력 6년차
(주)아몬드앤코,성남시,(주)아몬드앤코,"설립일                            2021년 03월 10일                                (업력 1년)대표자명서민재업종기타 가정용 전기기기 제조업기업주소경기 성남시 중원구 사기막골로62번길 33, 929호",5명,중소기업
(주)아이에스지홀딩스,성남시,(주)아이에스지홀딩스,"설립일                            2009년 11월 23일                                (업력 13년)대표자명유성봉업종셔츠 및 블라우스 제조업재무정보매출액 4억원▲영업이익 7500만원▲(2020년 기준)전체평균연봉4000만원▲                                                            (2020년 기준)전체기업주소서울 광진구 강변역로4길 68, 1층 104호","4억 7,442만원",5명
(주)앙뉴,성남시,(주)앙뉴,"설립일                            2021년 11월 08일                                (업력 1년)대표자명김선경업종기타 신발 제조업기업주소경기 성남시 중원구 사기막골로62번길 33, F동 903호",중소기업,업력 2년차
(주)엔브이씨,성남시,(주)엔브이씨,설립일                            2016년 03월 02일                                (업력 6년)대표자명한점자업종산업용 로봇 제조업재무정보매출액 25억원▲영업이익 7500만원▲(2020년 기준)전체평균연봉5000만원▲                                                            (2020년 기준)전체기업주소인천 남동구 청능대로410번길 135,"29억 1,051만원",10명
(주)엠제이테크넷,성남시,(주)엠제이테크넷에 대한 검색결과 없음,(주)엠제이테크넷에 대한 검색결과 없음,(주)엠제이테크넷에 대한 검색결과 없음,(주)엠제이테크넷에 대한 검색결과 없음
(주)엠텍,성남시,(주)엠텍,"설립일                            2000년 05월 16일                                (업력 22년)대표자명강선모업종유선 통신장비 제조업재무정보매출액 12억원▲(2021년 기준)전체평균연봉4500만원▲                                                            (2021년 기준)전체기업주소대전 유성구 테크노2로 187, 521호","14억 8,465만원",18명
(주)와이메이커,성남시,(주)와이메이커,"설립일                            2021년 09월 29일                                (업력 1년)대표자명김미리업종주거용 건물 임대업기업주소대전 서구 괴정로165번길 39, 202호",중소기업,업력 2년차
(주)와이엠네트웍스,성남시,(주)와이엠네트웍스,"설립일                            2000년 01월 10일                                (업력 22년)대표자명성상제업종상품 종합 도매업재무정보매출액 40억원▲(2020년 기준)전체기업주소서울 서초구 반포대로 77, 7층","43억 9,526만원",10명
(주)이노튜브 제2공장,성남시,(주)이노튜브 제2공장에 대한 검색결과 없음,(주)이노튜브 제2공장에 대한 검색결과 없음,(주)이노튜브 제2공장에 대한 검색결과 없음,(주)이노튜브 제2공장에 대한 검색결과 없음
(주)이지비젼,성남시,(주)이지비젼,"설립일                            2014년 12월 03일                                (업력 8년)대표자명전성배업종인쇄 및 제책용 기계 제조업재무정보매출액 4억원▲(2020년 기준)전체기업주소경기 성남시 중원구 사기막골로62번길 33, F동 10층 1032호","4억 6,571만원",2명
(주)정원아이디,성남시,(주)정원아이디,"설립일                            2019년 01월 18일                                (업력 3년)대표자명안영봉업종도배, 실내장식 및 내장 목공사업평균연봉3000만원▲                                                        전체기업주소대구 수성구 수성로 304-1, 2층",중소기업,업력 4년차
(주)주안엔지니어링,성남시,(주)주안엔지니어링,"설립일                            2020년 03월 19일                                (업력 2년)대표자명윤태식업종기타 엔지니어링 서비스업재무정보매출액 7억원▲영업이익 1억원▲(2020년 기준)전체평균연봉4000만원▲                                                            (2020년 기준)전체기업주소경기 성남시 중원구 사기막골로62번길 33, 에프1029호,에프1030호,에프1140호","7억 8,513만원",6명
(주)크레이지,성남시,(주)크레이지,"설립일                            2014년 03월 21일                                (업력 8년)대표자명김자호업종기타 게임 소프트웨어 개발 및 공급업재무정보매출액 15억원▲(2020년 기준)전체기업주소경기 성남시 중원구 사기막골로62번길 33, F동 10층 1002호","15억 3,337만원",16명
(주)클라이브,성남시,(주)클라이브,"설립일                            2021년 05월 18일                                (업력 1년)대표자명김해경업종응용 소프트웨어 개발 및 공급업기업주소경기 성남시 중원구 사기막골로62번길 33, 9층 939호",중소기업,업력 2년차
(주)트리톤넷 제2공장,성남시,(주)트리톤넷 제2공장에 대한 검색결과 없음,(주)트리톤넷 제2공장에 대한 검색결과 없음,(주)트리톤넷 제2공장에 대한 검색결과 없음,(주)트리톤넷 제2공장에 대한 검색결과 없음
(주)티앤아이텍 제2공장,성남시,(주)티앤아이텍 제2공장에 대한 검색결과 없음,(주)티앤아이텍 제2공장에 대한 검색결과 없음,(주)티앤아이텍 제2공장에 대한 검색결과 없음,(주)티앤아이텍 제2공장에 대한 검색결과 없음
(주)피엔엘글로벌,성남시,(유)피엔엘글로벌,"설립일                            2021년 05월 21일                                (업력 1년)대표자명심형보업종상품 종합 중개업재무정보매출액 2500만원▲(2021년 기준)전체기업주소전북 군산시 아리랑로 25, 102-6호","3,006만원",중소기업
(주)휴먼테크,성남시,휴먼테크(주),대표자명김영상업종비 및 솔 제조업재무정보매출액 35억원▲영업이익 2억원▲(2020년 기준)전체평균연봉2500만원▲                                                            (2020년 기준)전체기업주소충남 논산시 상월면 상월로 82-38,"36억 2,858만원",57명
강성엔지니어링,성남시,(유)강성엔지니어링,설립일                            2011년 09월 07일                                (업력 11년)대표자명강길성업종엔지니어링 서비스업재무정보매출액 1억원▲영업이익 843만원▲(2017년 기준)전체기업주소전북 남원시 시청남로 56,"1억 1,453만원",1명
나눔시스템,성남시,(주)나눔푸드시스템,설립일                            2018년 12월 03일                                (업력 4년)대표자명신채경업종생활용 유리ㆍ요업ㆍ목재ㆍ금속 제품 및 날붙이 도..재무정보매출액 15억원▲영업이익 5000만원▲(2021년 기준)전체평균연봉3000만원▲                                                            (2021년 기준)전체기업주소광주 광산구 사암로 827-37,"18억 2,880만원",3명
농업회사법인주식회사스마트팜앤파크,성남시,농업회사법인주식회사스마트팜앤파크에 대한 검색결과 없음,농업회사법인주식회사스마트팜앤파크에 대한 검색결과 없음,농업회사법인주식회사스마트팜앤파크에 대한 검색결과 없음,농업회사법인주식회사스마트팜앤파크에 대한 검색결과 없음
도서출판 지식마을,성남시,도서출판 지식마을에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,도서출판 지식마을에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,도서출판 지식마을에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.,도서출판 지식마을에 대한 검색작업 중 예상치 못한 오류가 발생했습니다.
도전,성남시,(주)도전,"설립일                            2018년 03월 29일                                (업력 4년)대표자명정현영업종중고 자동차 판매업평균연봉2000만원▲                                                        전체기업주소경남 창원시 의창구 무역로 489, 2층 33호",중소기업,업력 5년차
드림OA,성남시,드림오에이협동조합,"설립일                            2018년 07월 16일                                (업력 4년)대표자명김용범업종산업 단체기업주소서울 영등포구 양산로23길 1-2, 2층",중소기업,업력 5년차
마르디아스,성남시,마르디아스에 대한 검색결과 없음,마르디아스에 대한 검색결과 없음,마르디아스에 대한 검색결과 없음,마르디아스에 대한 검색결과 없음
머드파트너,성남시,머드파트너에 대한 검색결과 없음,머드파트너에 대한 검색결과 없음,머드파트너에 대한 검색결과 없음,머드파트너에 대한 검색결과 없음
밀라코,성남시,(주)밀라코리아,대표자명이태희업종화장품 및 화장용품 도매업평균연봉3500만원▲                                                        전체기업주소서울 강남구 도산대로26길 53,10명,중소기업
선목도시,성남시,선목도시에 대한 검색결과 없음,선목도시에 대한 검색결과 없음,선목도시에 대한 검색결과 없음,선목도시에 대한 검색결과 없음
세인,성남시,(주)세인,대표자명백도현업종자동차용 전용 신품 부품 판매업재무정보매출액 110억원▲영업이익 3억원▲(2019년 기준)전체평균연봉3000만원▲                                                            (2019년 기준)전체기업주소경기 동두천시 강변로850번길 60,"110억 4,494만원",78명
시스테믹스(주),성남시,시스테믹스(주),"설립일                            2000년 04월 21일                                (업력 22년)대표자명김승래업종응용 소프트웨어 개발 및 공급업재무정보매출액 2억원▲(2011년 기준)전체기업주소서울 강남구 강남대로 310, 1910호","2억 9,427만원",9명
심플리즈라이프,성남시,심플리즈라이프에 대한 검색결과 없음,심플리즈라이프에 대한 검색결과 없음,심플리즈라이프에 대한 검색결과 없음,심플리즈라이프에 대한 검색결과 없음
씨엔테크,성남시,(주)씨엔테크,"설립일                            2014년 06월 24일                                (업력 8년)대표자명김철수업종기타 비철금속 제련, 정련 및 합금 제조업재무정보매출액 80억원▲영업이익 15억원▲(2020년 기준)전체평균연봉3500만원▲                                                            (2020년 기준)전체기업주소경기 평택시 서탄면 발안로 1074-17","87억 8,604만원",18명
아트스페이스포에이치,성남시,아트스페이스포에이치에 대한 검색결과 없음,아트스페이스포에이치에 대한 검색결과 없음,아트스페이스포에이치에 대한 검색결과 없음,아트스페이스포에이치에 대한 검색결과 없음
